what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338748767338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748768795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748773517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338748827025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748828705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748839058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338748866481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748867810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338748876718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749056889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749107497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749150697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749177918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749201552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338749208837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749228785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749232355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749243174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749244574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749352866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338749368341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749369087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749373674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338749604447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749606257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338749613485
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338749688994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1338749707882
